 0.00000000e+00  2.04055839e-04  0.00000000e+00  1.21768965e-05
1.00000000e+00  1.89523407e-04  2.61821206e-04  1.21477346e-05
2.00000000e+00  1.51288287e-04  5.23642412e-04  1.20719158e-05
3.00000000e+00  1.02091363e-04  7.85463619e-04  1.19826544e-05
4.00000000e+00  5.71998695e-05  1.04728482e-03  1.19300373e-05
5.00000000e+00  2.88680861e-05  1.30910603e-03  1.19752913e-05
6.00000000e+00  2.20501367e-05  1.57092724e-03  1.21863735e-05
7.00000000e+00  3.30924263e-05  1.83274844e-03  1.26370084e-05
8.00000000e+00  5.14861369e-05  2.09456965e-03  1.34102359e-05
9.00000000e+00  6.42384929e-05  2.35639086e-03  1.46059329e-05
1.00000000e+01  6.11830964e-05  2.61821206e-03  1.63500424e-05
1.10000000e+01  3.90435379e-05  2.88003327e-03  1.88018986e-05
1.20000000e+01  2.68422206e-06  3.14185447e-03  2.21555208e-05
1.30000000e+01  -3.69326372e-05  3.40367568e-03  2.66313396e-05
1.40000000e+01  -6.71462691e-05  3.66549689e-03  3.24565308e-05
1.50000000e+01  -7.85025839e-05  3.92731809e-03  3.98346919e-05
1.60000000e+01  -6.83406214e-05  4.18913930e-03  4.89084836e-05
1.70000000e+01  -4.18034369e-05  4.45096051e-03  5.97214064e-05
1.80000000e+01  -9.97181723e-06  4.71278171e-03  7.21864342e-05
1.90000000e+01  1.42191280e-05  4.97460292e-03  8.60692737e-05
2.00000000e+01  2.08014111e-05  5.23642412e-03  1.00992351e-04
2.10000000e+01  6.46874665e-06  5.49824533e-03  1.16462391e-04
2.20000000e+01  -2.43268560e-05  5.76006654e-03  1.31920184e-04
2.30000000e+01  -6.12617503e-05  6.02188774e-03  1.46806575e-04
2.40000000e+01  -9.21497434e-05  6.28370895e-03  1.60634862e-04
2.50000000e+01  -1.07435917e-04  6.54553016e-03  1.73057448e-04
2.60000000e+01  -1.03513123e-04  6.80735136e-03  1.83914399e-04
2.70000000e+01  -8.37433150e-05  7.06917257e-03  1.93253765e-04
2.80000000e+01  -5.68924224e-05  7.33099377e-03  2.01317836e-04
2.90000000e+01  -3.35736225e-05  7.59281498e-03  2.08495302e-04
3.00000000e+01  -2.20369542e-05  7.85463619e-03  2.15245454e-04
3.10000000e+01  -2.49567138e-05  8.11645739e-03  2.22006048e-04
3.20000000e+01  -3.85034291e-05  8.37827860e-03  2.29100118e-04
3.30000000e+01  -5.40352858e-05  8.64009981e-03  2.36658016e-04
3.40000000e+01  -6.16505166e-05  8.90192101e-03  2.44569158e-04
3.50000000e+01  -5.41452823e-05  9.16374222e-03  2.52473332e-04
3.60000000e+01  -2.98782269e-05  9.42556342e-03  2.59794975e-04
3.70000000e+01  6.47432929e-06  9.68738463e-03  2.65816460e-04
3.80000000e+01  4.55178546e-05  9.94920584e-03  2.69779677e-04
3.90000000e+01  7.65166116e-05  1.02110270e-02  2.71000076e-04
4.00000000e+01  9.13045008e-05  1.04728482e-02  2.68974957e-04
4.10000000e+01  8.72270296e-05  1.07346695e-02  2.63468575e-04
4.20000000e+01  6.79573004e-05  1.09964907e-02  2.54560295e-04
4.30000000e+01  4.19129030e-05  1.12583119e-02  2.42648193e-04
4.40000000e+01  1.89744119e-05  1.15201331e-02  2.28407756e-04
4.50000000e+01  6.83269075e-06  1.17819543e-02  2.12712602e-04
4.60000000e+01  8.33649483e-06  1.20437755e-02  1.96530054e-04
4.70000000e+01  2.07551299e-05  1.23055967e-02  1.80807935e-04
4.80000000e+01  3.71503813e-05  1.25674179e-02  1.66369657e-04
4.90000000e+01  4.93047684e-05  1.28292391e-02  1.53832431e-04
5.00000000e+01  5.10713228e-05  1.30910603e-02  1.43558876e-04
5.10000000e+01  4.08273203e-05  1.33528815e-02  1.35646265e-04
5.20000000e+01  2.20669044e-05  1.36147027e-02  1.29951344e-04
5.30000000e+01  1.93354518e-06  1.38765239e-02  1.26143217e-04
5.40000000e+01  -1.16581988e-05  1.41383451e-02  1.23773069e-04
5.50000000e+01  -1.31360345e-05  1.44001663e-02  1.22348076e-04
5.60000000e+01  -1.43318659e-06  1.46619875e-02  1.21397772e-04
5.70000000e+01  1.95717109e-05  1.49238088e-02  1.20524008e-04
5.80000000e+01  4.24647032e-05  1.51856300e-02  1.19429715e-04
5.90000000e+01  5.90159340e-05  1.54474512e-02  1.17926143e-04
6.00000000e+01  6.31867586e-05  1.57092724e-02  1.15922092e-04
6.10000000e+01  5.32765413e-05  1.59710936e-02  1.13401324e-04
6.20000000e+01  3.23965574e-05  1.62329148e-02  1.10395368e-04
6.30000000e+01  7.13487739e-06  1.64947360e-02  1.06958361e-04
6.40000000e+01  -1.50004310e-05  1.67565572e-02  1.03148716e-04
6.50000000e+01  -2.83346896e-05  1.70183784e-02  9.90198226e-05
6.60000000e+01  -3.09441311e-05  1.72801996e-02  9.46193424e-05
6.70000000e+01  -2.50780133e-05  1.75420208e-02  8.99945744e-05
6.80000000e+01  -1.59985754e-05  1.78038420e-02  8.52001999e-05
6.90000000e+01  -9.72555976e-06  1.80656632e-02  8.03047028e-05
7.00000000e+01  -1.05708589e-05  1.83274844e-02  7.53927098e-05
7.10000000e+01  -1.94288305e-05  1.85893056e-02  7.05621119e-05
7.20000000e+01  -3.34778256e-05  1.88511268e-02  6.59166044e-05
7.30000000e+01  -4.73741848e-05  1.91129481e-02  6.15557609e-05
7.40000000e+01  -5.54206873e-05  1.93747693e-02  5.75655411e-05
7.50000000e+01  -5.38323680e-05  1.96365905e-02  5.40120594e-05
7.60000000e+01  -4.22329042e-05  1.98984117e-02  5.09405380e-05
7.70000000e+01  -2.38432543e-05  2.01602329e-02  4.83799006e-05
7.80000000e+01  -4.32098647e-06  2.04220541e-02  4.63518043e-05
7.90000000e+01  1.02959172e-05  2.06838753e-02  4.48815078e-05
8.00000000e+01  1.57625600e-05  2.09456965e-02  4.40071842e-05
8.10000000e+01  1.10927125e-05  2.12075177e-02  4.37843370e-05
8.20000000e+01  -1.22798973e-06  2.14693389e-02  4.42828888e-05
8.30000000e+01  -1.63196138e-05  2.17311601e-02  4.55760929e-05
8.40000000e+01  -2.88168571e-05  2.19929813e-02  4.77223416e-05
8.50000000e+01  -3.48440810e-05  2.22548025e-02  5.07427766e-05
8.60000000e+01  -3.33189933e-05  2.25166237e-02  5.45989520e-05
8.70000000e+01  -2.61307215e-05  2.27784449e-02  5.91753401e-05
8.80000000e+01  -1.71794899e-05  2.30402661e-02  6.42710674e-05
8.90000000e+01  -1.06834632e-05  2.33020874e-02  6.96039774e-05
9.00000000e+01  -9.43048439e-06  2.35639086e-02  7.48281606e-05
9.10000000e+01  -1.36582470e-05  2.38257298e-02  7.95638314e-05
9.20000000e+01  -2.09929225e-05  2.40875510e-02  8.34362738e-05
9.30000000e+01  -2.74442436e-05  2.43493722e-02  8.61189100e-05
