 0.00000000e+00  6.15740350e-03  1.56551763e-03  -3.56971652e-03
1.00000000e+00  6.19916371e-03  -3.72139119e-04  -3.93383160e-03
2.00000000e+00  5.65211104e-03  -1.66720203e-03  -4.02211536e-03
3.00000000e+00  4.84389229e-03  -1.55265491e-03  -4.11024047e-03
4.00000000e+00  3.50922170e-03  1.13241610e-04  -4.00809433e-03
5.00000000e+00  1.77212403e-03  1.45470554e-03  -3.40168815e-03
6.00000000e+00  2.43453012e-04  1.09411968e-03  -2.47721576e-03
7.00000000e+00  1.40400913e-04  -1.35735833e-03  -1.12570240e-03
8.00000000e+00  1.18278539e-03  -3.97416782e-03  -5.02243263e-04
9.00000000e+00  2.83269401e-03  -5.00638724e-03  -1.14917110e-03
1.00000000e+01  4.24747554e-03  -5.97468023e-03  -1.89368328e-03
1.10000000e+01  5.18189521e-03  -7.22761350e-03  -1.85294450e-03
1.20000000e+01  4.63156152e-03  -8.17696157e-03  -1.16489768e-03
1.30000000e+01  2.67112735e-03  -7.46460561e-03  3.63525298e-04
1.40000000e+01  -5.90389799e-04  -5.22140403e-03  3.33816761e-03
1.50000000e+01  -4.02244307e-03  -1.83433386e-03  6.41141668e-03
1.60000000e+01  -5.74286881e-03  4.62285007e-04  8.27314695e-03
1.70000000e+01  -5.45725068e-03  1.58452962e-03  8.22785317e-03
1.80000000e+01  -4.23626776e-03  2.00340690e-03  6.76228086e-03
1.90000000e+01  -2.51316306e-03  1.74008098e-03  4.73863425e-03
2.00000000e+01  -8.20646899e-04  5.11844206e-04  2.84878592e-03
2.10000000e+01  2.53354386e-04  -8.43917958e-04  1.31137333e-03
2.20000000e+01  -5.73008610e-04  -1.60418924e-03  1.64421859e-03
2.30000000e+01  -3.01478934e-03  -1.13151700e-03  3.34684906e-03
2.40000000e+01  -6.35002592e-03  9.50074658e-04  4.99601328e-03
2.50000000e+01  -9.21906113e-03  3.08573414e-03  5.61724300e-03
2.60000000e+01  -9.60865848e-03  3.87852826e-03  4.80612437e-03
2.70000000e+01  -7.23629501e-03  3.17372709e-03  2.46857624e-03
2.80000000e+01  -3.73587613e-03  1.51615029e-03  -2.86638568e-04
2.90000000e+01  1.22236673e-05  -2.15385517e-04  -2.19589001e-03
3.00000000e+01  2.76562193e-03  -2.37929092e-03  -2.80664357e-03
3.10000000e+01  4.08489104e-03  -4.73662968e-03  -2.12732139e-03
3.20000000e+01  3.88706694e-03  -5.14064231e-03  -1.97747487e-04
3.30000000e+01  2.00180969e-03  -3.13996924e-03  2.21724464e-03
3.40000000e+01  -4.59568232e-04  -5.96637724e-04  4.14279001e-03
3.50000000e+01  -2.53100945e-03  1.38516960e-03  4.33321943e-03
3.60000000e+01  -3.24298219e-03  3.17626576e-03  2.41081352e-03
3.70000000e+01  -2.38188316e-03  4.24100626e-03  -9.98550463e-04
3.80000000e+01  1.98383274e-04  4.64026338e-03  -4.34433983e-03
3.90000000e+01  3.32152149e-03  4.80108253e-03  -6.46155876e-03
4.00000000e+01  5.72008687e-03  4.26061798e-03  -6.54919958e-03
4.10000000e+01  6.68651227e-03  3.64615626e-03  -4.55457887e-03
4.20000000e+01  5.74844918e-03  3.19327920e-03  -1.46974343e-03
4.30000000e+01  3.48195389e-03  3.65807079e-03  1.03066350e-03
4.40000000e+01  9.87894889e-04  4.82132071e-03  1.72933669e-03
4.50000000e+01  -1.38569753e-03  5.97236142e-03  3.88141635e-04
4.60000000e+01  -2.96176988e-03  6.16435305e-03  -2.80738017e-03
4.70000000e+01  -2.73660079e-03  5.04420544e-03  -6.18895168e-03
4.80000000e+01  -5.35289081e-04  3.41240274e-03  -9.24524659e-03
4.90000000e+01  2.89045658e-03  1.41929882e-03  -1.09378050e-02
5.00000000e+01  5.67035524e-03  -1.57622506e-03  -1.00385292e-02
5.10000000e+01  7.07493978e-03  -4.67176067e-03  -6.78591022e-03
5.20000000e+01  6.35323449e-03  -6.46498680e-03  -2.04015302e-03
5.30000000e+01  4.14358185e-03  -7.48344266e-03  2.25583193e-03
5.40000000e+01  1.64785265e-03  -7.46392633e-03  4.46041809e-03
5.50000000e+01  -1.47925531e-03  -6.27549811e-03  4.10834256e-03
5.60000000e+01  -3.98798413e-03  -4.08842883e-03  2.72855495e-03
