 0.00000000e+00  2.12459788e-04  0.00000000e+00  1.08674731e-05
1.00000000e+00  1.96322690e-04  2.61821206e-04  1.09915182e-05
2.00000000e+00  1.54008702e-04  5.23642412e-04  1.13260343e-05
3.00000000e+00  1.01058334e-04  7.85463619e-04  1.17695327e-05
4.00000000e+00  5.56772069e-05  1.04728482e-03  1.21881731e-05
5.00000000e+00  3.12699583e-05  1.30910603e-03  1.24602141e-05
6.00000000e+00  3.13791087e-05  1.57092724e-03  1.25230819e-05
7.00000000e+00  4.87221512e-05  1.83274844e-03  1.24118440e-05
8.00000000e+00  6.85565277e-05  2.09456965e-03  1.22793926e-05
9.00000000e+00  7.52267417e-05  2.35639086e-03  1.23922732e-05
1.00000000e+01  5.93409970e-05  2.61821206e-03  1.31011304e-05
1.10000000e+01  2.22499941e-05  2.88003327e-03  1.47901311e-05
1.20000000e+01  -2.45080061e-05  3.14185447e-03  1.78143743e-05
1.30000000e+01  -6.44780037e-05  3.40367568e-03  2.24372132e-05
1.40000000e+01  -8.35319569e-05  3.66549689e-03  2.87799706e-05
1.50000000e+01  -7.58030662e-05  3.92731809e-03  3.67945654e-05
1.60000000e+01  -4.61082096e-05  4.18913930e-03  4.62654187e-05
1.70000000e+01  -8.13811416e-06  4.45096051e-03  5.68414669e-05
1.80000000e+01  2.09696926e-05  4.71278171e-03  6.80932604e-05
1.90000000e+01  2.77398581e-05  4.97460292e-03  7.95851081e-05
2.00000000e+01  8.15131372e-06  5.23642412e-03  9.09490515e-05
2.10000000e+01  -3.07085414e-05  5.49824533e-03  1.01946763e-04
2.20000000e+01  -7.39786841e-05  5.76006654e-03  1.12507418e-04
2.30000000e+01  -1.05578048e-04  6.02188774e-03  1.22733874e-04
2.40000000e+01  -1.14838850e-04  6.28370895e-03  1.32875231e-04
2.50000000e+01  -1.00544735e-04  6.54553016e-03  1.43270089e-04
2.60000000e+01  -7.10638251e-05  6.80735136e-03  1.54270233e-04
2.70000000e+01  -4.06361495e-05  7.06917257e-03  1.66158163e-04
2.80000000e+01  -2.31437968e-05  7.33099377e-03  1.79073141e-04
2.90000000e+01  -2.58578045e-05  7.59281498e-03  1.92958936e-04
3.00000000e+01  -4.60651011e-05  7.85463619e-03  2.07542699e-04
3.10000000e+01  -7.23166741e-05  8.11645739e-03  2.22348871e-04
3.20000000e+01  -8.96573482e-05  8.37827860e-03  2.36746023e-04
3.30000000e+01  -8.62350998e-05  8.64009981e-03  2.50018879e-04
3.40000000e+01  -5.83743173e-05  8.90192101e-03  2.61453764e-04
3.50000000e+01  -1.22248642e-05  9.16374222e-03  2.70423783e-04
3.60000000e+01  3.85101704e-05  9.42556342e-03  2.76460648e-04
3.70000000e+01  7.79609048e-05  9.68738463e-03  2.79302890e-04
3.80000000e+01  9.45740465e-05  9.94920584e-03  2.78914668e-04
3.90000000e+01  8.59143664e-05  1.02110270e-02  2.75474616e-04
4.00000000e+01  5.94760748e-05  1.04728482e-02  2.69339141e-04
4.10000000e+01  2.91008617e-05  1.07346695e-02  2.60988466e-04
4.20000000e+01  8.82475352e-06  1.09964907e-02  2.50965717e-04
4.30000000e+01  7.02479529e-06  1.12583119e-02  2.39819450e-04
4.40000000e+01  2.32320506e-05  1.15201331e-02  2.28058093e-04
4.50000000e+01  4.86749867e-05  1.17819543e-02  2.16121502e-04
4.60000000e+01  7.02503854e-05  1.20437755e-02  2.04370901e-04
4.70000000e+01  7.63878886e-05  1.23055967e-02  1.93094653e-04
4.80000000e+01  6.23607887e-05  1.25674179e-02  1.82524413e-04
4.90000000e+01  3.25757565e-05  1.28292391e-02  1.72854725e-04
5.00000000e+01  -1.31269686e-06  1.30910603e-02  1.64259246e-04
5.10000000e+01  -2.55279864e-05  1.33528815e-02  1.56898358e-04
5.20000000e+01  -3.00809309e-05  1.36147027e-02  1.50915616e-04
5.30000000e+01  -1.29045249e-05  1.38765239e-02  1.46423534e-04
5.40000000e+01  1.93319472e-05  1.41383451e-02  1.43482054e-04
5.50000000e+01  5.39262312e-05  1.44001663e-02  1.42075072e-04
5.60000000e+01  7.73083269e-05  1.46619875e-02  1.42091137e-04
5.70000000e+01  8.06222538e-05  1.49238088e-02  1.43313901e-04
5.80000000e+01  6.33196972e-05  1.51856300e-02  1.45426090e-04
5.90000000e+01  3.31031275e-05  1.54474512e-02  1.48028242e-04
6.00000000e+01  2.28027605e-06  1.57092724e-02  1.50670585e-04
6.10000000e+01  -1.76793302e-05  1.59710936e-02  1.52893944e-04
6.20000000e+01  -2.09128181e-05  1.62329148e-02  1.54273843e-04
6.30000000e+01  -9.33937364e-06  1.64947360e-02  1.54461343e-04
6.40000000e+01  8.47081187e-06  1.67565572e-02  1.53214772e-04
6.50000000e+01  2.11900753e-05  1.70183784e-02  1.50418079e-04
6.60000000e+01  1.98096712e-05  1.72801996e-02  1.46083879e-04
6.70000000e+01  1.74994711e-06  1.75420208e-02  1.40341749e-04
6.80000000e+01  -2.78664362e-05  1.78038420e-02  1.33414657e-04
6.90000000e+01  -5.83970305e-05  1.80656632e-02  1.25587976e-04
7.00000000e+01  -7.82793806e-05  1.83274844e-02  1.17176318e-04
7.10000000e+01  -7.99242640e-05  1.85893056e-02  1.08493128e-04
7.20000000e+01  -6.28182307e-05  1.88511268e-02  9.98269425e-05
7.30000000e+01  -3.36703808e-05  1.91129481e-02  9.14265145e-05
7.40000000e+01  -3.64350490e-06  1.93747693e-02  8.34951600e-05
7.50000000e+01  1.62079747e-05  1.96365905e-02  7.61929633e-05
7.60000000e+01  1.94439203e-05  1.98984117e-02  6.96442072e-05
7.70000000e+01  6.75835922e-06  2.01602329e-02  6.39468020e-05
7.80000000e+01  -1.46191630e-05  2.04220541e-02  5.91805794e-05
7.90000000e+01  -3.43349032e-05  2.06838753e-02  5.54120363e-05
8.00000000e+01  -4.35195425e-05  2.09456965e-02  5.26942467e-05
8.10000000e+01  -3.85358743e-05  2.12075177e-02  5.10619591e-05
8.20000000e+01  -2.23453228e-05  2.14693389e-02  5.05230912e-05
8.30000000e+01  -3.04633701e-06  2.17311601e-02  5.10487119e-05
8.40000000e+01  9.75332215e-06  2.19929813e-02  5.25640171e-05
8.50000000e+01  9.22703015e-06  2.22548025e-02  5.49427177e-05
8.60000000e+01  -5.55083122e-06  2.25166237e-02  5.80067311e-05
8.70000000e+01  -2.90676853e-05  2.27784449e-02  6.15322037e-05
8.80000000e+01  -5.16900841e-05  2.30402661e-02  6.52618873e-05
8.90000000e+01  -6.37722111e-05  2.33020874e-02  6.89228985e-05
9.00000000e+01  -5.97032264e-05  2.35639086e-02  7.22480726e-05
9.10000000e+01  -4.01784296e-05  2.38257298e-02  7.49985862e-05
9.20000000e+01  -1.18327259e-05  2.40875510e-02  7.69853142e-05
9.30000000e+01  1.55400197e-05  2.43493722e-02  7.80865094e-05
9.40000000e+01  3.30276699e-05  2.46111934e-02  7.82598005e-05
9.50000000e+01  3.62258192e-05  2.48730146e-02  7.75471248e-05
9.60000000e+01  2.68898602e-05  2.51348358e-02  7.60719578e-05
