#nbeads avg error
    1    3.683032e-02    8.831224e-04
    2    8.181819e-02    1.231522e-03
    4    1.335557e-01    1.253766e-03
    8    2.060898e-01    1.288414e-03
   16    2.566912e-01    1.258260e-03
   32    2.856987e-01    1.473680e-03
   64    2.843447e-01    1.212374e-03
