#nbeads avg error 10
    1    1.163340e-01             0.
    2    1.514917e-01    6.335870e-04
    4    2.078268e-01    8.365041e-04
    8    2.748148e-01    8.626862e-04
   16    3.277459e-01    8.499598e-04
   32    3.525644e-01    8.648025e-04
   64    3.587413e-01    8.212828e-04
